x,y,sf,cf,rx
802.564,85.5955,8,5,-121.093668343664
282.187,-756.223,8,8,-121.094549529753
709.945,384.61,8,8,-121.100373305359
786.271,184.892,8,4,-121.106407037176
-686.965,424.943,8,1,-121.107590317391
764.921,259.66,8,1,-121.107982623564
-289.234,-754.282,8,8,-121.108902174133
439.997,677.708,8,3,-121.112671940545
704.45,396.847,8,7,-121.123817463712
796.786,137.794,8,8,-121.125356162558
0.600433,-808.719,8,4,-121.127600322645
768.836,-251.178,8,3,-121.129853006837
294.491,753.677,8,3,-121.137099143426
-243.39,-771.906,8,8,-121.141322225514
-756.669,-287.588,8,4,-121.143634783375
-808.751,39.1679,8,4,-121.148296714364
347.573,731.307,8,6,-121.148357119813
-616.474,525.111,8,2,-121.150505149857
734.28,-341.489,8,3,-121.150506408143
726.808,-357.143,8,1,-121.150755547042
475.83,656.231,8,4,-121.167062471522
-807.946,66.3582,8,3,-121.168712922748
620.783,-521.421,8,2,-121.169639267673
747.843,-315.216,8,2,-121.187552973687
-753.105,303.099,8,8,-121.192817992782
-809.786,57.6672,8,4,-121.193372771604
259.781,-769.237,8,4,-121.195094730566
-389.449,712.554,8,7,-121.197584486965
661.234,-471.399,8,4,-121.198150404198
178.562,792.346,8,8,-121.20137991477
6.99315,812.618,8,3,-121.210449142545
-676.952,449.619,8,1,-121.210763864096
215.836,783.803,8,3,-121.217375438761
744.142,327.904,8,2,-121.221720335485
-813.246,-14.9749,8,5,-121.225920062817
-738.758,340.508,8,1,-121.227415778578
744.928,-327.563,8,8,-121.233950796925
-516.142,629.5,8,6,-121.239854962575
-344.884,-737.41,8,6,-121.240444515997
465.922,-667.74,8,4,-121.243558422674
-611.895,537.46,8,2,-121.247666459873
83.2188,810.191,8,2,-121.248389612486
-355.895,732.836,8,6,-121.253220688164
-662.645,-474.177,8,6,-121.25621221833
-805.794,-122.605,8,6,-121.261279866413
712.634,-395.764,8,8,-121.263086251672
772.108,-262.991,8,2,-121.273868088881
728.321,-367.764,8,4,-121.27883559243
482.681,-658.236,8,4,-121.285942720079
681.769,448.928,8,4,-121.287093666896
-629.148,-520.501,8,3,-121.292264481533
-744.78,-334.804,8,4,-121.292808555489
-756.957,306.542,8,5,-121.294871137344
-398.763,712.809,8,6,-121.296879825427
-354.845,-735.732,8,4,-121.298262064982
816.883,6.05288,8,8,-121.299772670112
94.5781,811.722,8,2,-121.306215255628
-301.083,759.77,8,7,-121.307031941207
-817.331,-7.26394,8,2,-121.309352112859
-807.388,-128.089,8,6,-121.311902566929
-788.371,-217.257,8,6,-121.317621630133
292.128,764.105,8,7,-121.323572957563
778.814,-251.424,8,7,-121.330850768621
23.9112,818.167,8,7,-121.333450303247
817.695,-37.1453,8,3,-121.333908417806
411.846,-707.394,8,5,-121.334144939539
240.932,-782.34,8,5,-121.335174393388
-528.658,-625.18,8,6,-121.338045831218
-427.072,-698.618,8,6,-121.339682347451
-11.9937,-818.727,8,7,-121.33968359189
482.547,661.83,8,3,-121.344945516171
-548.415,608.382,8,5,-121.345163224657
-640.389,-511.636,8,3,-121.357662506038
-820.145,-9.99565,8,7,-121.368701676924
-149.214,806.849,8,5,-121.375463577961
-805.346,158.884,8,3,-121.382520726142
721.258,392.201,8,8,-121.385164544135
462.34,-678.651,8,6,-121.388850312198
-614.559,544.66,8,3,-121.389000456274
467.335,-675.26,8,7,-121.389517884846
-763.089,303.751,8,2,-121.391943510243
819.31,-58.3022,8,5,-121.393191549622
-195.532,797.97,8,3,-121.397255110151
231.477,789.235,8,1,-121.416034665464
-512.384,-643.753,8,8,-121.422120268553
-38.5667,-821.935,8,2,-121.423499849639
-98.9331,816.873,8,5,-121.423559290487
785.891,244.127,8,2,-121.4254959584
108.2,-815.802,8,6,-121.425716358107
-803.15,179.806,8,8,-121.427483167673
402.198,-718.203,8,5,-121.429988826916
-804.752,-173.171,8,8,-121.430433221215
578.321,-586.797,8,4,-121.445203067071
103.693,-817.665,8,1,-121.452029977578
783.291,257.257,8,7,-121.45703250426
-13.6694,824.464,8,3,-121.459569673236
311.254,-763.767,8,6,-121.463230788186
807.944,167.021,8,5,-121.468889578804
221.211,794.859,8,3,-121.46971335043
473.456,676.08,8,7,-121.476109506414
810.341,157.715,8,8,-121.479644886848
-105.438,-818.834,8,7,-121.480644634875
-734.936,-376.237,8,4,-121.48163445125
738.912,-368.451,8,8,-121.482410713522
636.837,525.762,8,5,-121.485417934245
-716.639,-410.908,8,6,-121.490802955561
-661.101,-495.554,8,3,-121.493451048296
-121.291,817.912,8,4,-121.506754373761
-603.548,565.32,8,2,-121.508820878345
238.079,-792.14,8,5,-121.512701830783
-790.224,244.48,8,2,-121.513413859102
237.796,792.457,8,2,-121.517293769137
-606.262,-563.39,8,4,-121.522621975501
777.365,285.323,8,7,-121.531896505584
-697.212,447.304,8,7,-121.537875817085
672.62,483.607,8,3,-121.539221489017
781.672,-274.699,8,3,-121.541427964935
497.953,662.309,8,7,-121.543168100424
-81.322,-824.862,8,3,-121.548148950822
825.27,80.5636,8,4,-121.554995097895
548.98,621.657,8,6,-121.55841714361
735.919,383.01,8,1,-121.563845547982
-547.399,623.495,8,4,-121.565314446401
20.9421,-829.622,8,3,-121.569280824101
380.453,737.582,8,8,-121.570031016825
-369.262,743.351,8,4,-121.571935204369
-819.635,-133.075,8,3,-121.579195198451
-509.747,-655.792,8,4,-121.584085824757
-134.172,-819.758,8,8,-121.58532727641
-631.964,539.871,8,8,-121.595650404655
309.366,771.475,8,8,-121.596167745974
-587.04,588.486,8,3,-121.59679539973
551.455,-623.214,8,3,-121.616153083283
-785.469,-275.134,8,1,-121.618152536437
594.413,582.66,8,2,-121.620116254222
-831.518,42.9211,8,5,-121.625604652971
-656.898,512.048,8,6,-121.63107293919
-280.697,784.317,8,4,-121.633978287054
8.57602,833.067,8,1,-121.635581827602
-824.484,-119.651,8,5,-121.635779966336
-756.664,348.91,8,4,-121.638098752677
806.884,208.843,8,8,-121.643005568771
-704.358,-446.004,8,8,-121.647464866661
-777.3,-302.337,8,8,-121.654388652698
-135.194,-823.004,8,6,-121.654512048087
833.888,-18.136,8,7,-121.655557818797
359.385,752.727,8,1,-121.656262700579
-490.71,674.744,8,6,-121.660195822714
-126.447,824.691,8,5,-121.660543897082
-189.683,812.552,8,4,-121.661971538502
-206.075,-808.77,8,1,-121.666334326352
-814.009,185.67,8,8,-121.672568262336
-789.551,-272.115,8,5,-121.676899063952
-151.173,821.546,8,2,-121.681233648042
799.156,244.355,8,5,-121.688196205187
-675.252,-492.675,8,5,-121.692285339859
-614.832,566.343,8,2,-121.693127672763
-236.449,-801.826,8,8,-121.69398824789
833.863,60.6698,8,4,-121.696130964872
-251.586,797.99,8,8,-121.709269039267
-583.823,599.879,8,7,-121.71684223462
185.33,816.388,8,5,-121.718457496677
-481.848,-684.624,8,3,-121.719079459681
80.4924,833.656,8,5,-121.726074072262
-242.941,-802.768,8,4,-121.750355329526
-728.386,-416.205,8,7,-121.754192774114
-791.186,-279.133,8,2,-121.755623547546
166.44,-822.553,8,6,-121.760541677002
182.409,819.304,8,5,-121.76341053959
-312.154,779.183,8,1,-121.763825713849
771.568,-331.61,8,8,-121.772508071851
407.403,-735.294,8,7,-121.788878955371
143.729,-828.374,8,6,-121.791624294081
785.825,-299.309,8,7,-121.79459094597
409.38,734.524,8,7,-121.794719392308
-506.356,-671.595,8,4,-121.79857233377
150.139,-827.627,8,8,-121.799440943071
821.327,182.912,8,3,-121.805800919699
841.612,0.706776,8,3,-121.8091380222
58.3829,839.758,8,4,-121.812646362927
-588.204,-602.285,8,2,-121.814202973655
830.098,141.201,8,1,-121.817450096409
-420.268,-730.178,8,1,-121.826904751207
838.309,84.7942,8,1,-121.828914779162
-493.269,-683.2,8,7,-121.83041307586
-121.398,-833.907,8,1,-121.831157942864
442.755,-717.163,8,8,-121.833762303855
-408.576,-737.181,8,3,-121.833947278194
-503.348,676.172,8,5,-121.83632516874
-822.999,-183.316,8,6,-121.840706535973
-576.996,-615.832,8,3,-121.855617732559
-370.672,758.371,8,2,-121.859827573351
-842.072,61.5893,8,7,-121.864074996886
-376.556,755.812,8,7,-121.866085486407
-715.048,-449.59,8,1,-121.870623303368
176.419,826.502,8,5,-121.880255987738
493.571,686.178,8,6,-121.882927622715
-334.156,-776.45,8,7,-121.883912501942
203.681,-820.528,8,1,-121.886511249884
-18.4993,845.382,8,1,-121.889630190091
-530.106,-658.795,8,1,-121.889751899174
-845.499,-15.1572,8,6,-121.890649627523
-71.4225,-842.721,8,1,-121.89281964591
26.7154,845.384,8,4,-121.894109959346
640.966,-552.88,8,7,-121.907551858436
429.677,-729.374,8,6,-121.908685783586
845.627,-43.2856,8,6,-121.912857306696
736.668,418.055,8,6,-121.918709684297
-736.281,419.395,8,6,-121.925286405124
291.553,795.636,8,4,-121.92573734943
-282.382,799.451,8,3,-121.935513302419
-838.216,-128.039,8,2,-121.937160911192
-759.315,-377.902,8,1,-121.941547751493
192.691,826.243,8,3,-121.946751384062
-795.711,-294.524,8,7,-121.94785749239
-312.003,789.523,8,2,-121.95725592469
352.932,772.145,8,2,-121.958163317846
717.012,-454.632,8,3,-121.95848977556
-842.484,-106.753,8,7,-121.962982736628
537.002,657.944,8,1,-121.964001408933
-769.179,360.377,8,5,-121.966922706046
845.811,78.3334,8,5,-121.967211809333
-839.829,128.276,8,3,-121.969997027071
-837.694,-142.986,8,4,-121.974835893517
-152.575,-836.197,8,1,-121.97872158496
-53.3562,-848.403,8,1,-121.980258353393
-798.69,-291.118,9,5,-121.98050527834
-825.196,-204.759,9,8,-121.983098973461
-390.03,755.719,9,5,-121.987353027893
-545.23,-653.049,9,4,-121.993427899495
38.2564,849.879,9,2,-121.993535696694
-751.953,-398.661,9,5,-122.00068951563
653.955,-544.891,9,3,-122.003043130941
841.229,133.876,9,7,-122.015134119887
300.937,-797.267,9,3,-122.022301627341
-319.991,790.082,9,3,-122.027314584882
141.328,840.89,9,6,-122.032557906833
-765.293,376.18,9,4,-122.033911801901
-758.806,-389.405,9,1,-122.036708874796
731.753,438.437,9,8,-122.039841148793
-405.167,-750.975,9,8,-122.044940916215
-842.261,-137.305,9,3,-122.046496818698
-566.254,-639.2,9,5,-122.057803008409
-304.725,-797.935,9,2,-122.0617569774
-769.859,370.305,9,2,-122.06469740241
-795.229,-312.53,9,1,-122.067689794434
-770.729,-369.035,9,2,-122.069397453415
-261.29,-813.71,9,4,-122.071578286581
763.007,385.343,9,7,-122.074767358523
-839.592,160.497,9,1,-122.074826961681
607.475,-601.77,9,1,-122.080428730908
567.411,639.69,9,3,-122.080493080997
834.329,-188.292,9,7,-122.085169730564
-724.115,-455.338,9,5,-122.086531378092
-521.913,677.774,9,7,-122.08764753844
-393.407,759.723,9,5,-122.08971766215
-850.903,-94.7017,9,8,-122.102043880973
246.992,819.831,9,3,-122.103485109802
-378.024,-768.459,9,6,-122.107021615614
137.344,-845.327,9,6,-122.107135837792
-823.016,236.865,9,1,-122.107359520678
820.45,246.411,9,3,-122.111976490818
711.397,-477.468,9,3,-122.114361218906
-698.404,-496.341,9,1,-122.115073599325
192.048,835.97,9,6,-122.13374901776
-842.982,-158.814,9,7,-122.135052159803
481.054,710.356,9,7,-122.137121302516
-289.754,-807.628,9,6,-122.139463336411
-149.925,-844.843,9,5,-122.139659283119
-789.355,336.561,9,7,-122.141022535021
67.0509,855.589,9,4,-122.143038713549
-740.274,-434.495,9,3,-122.146092213163
-826.296,-232.589,9,4,-122.14691841635
858.493,-0.894615,9,8,-122.148638357834
858.613,-8.42939,9,2,-122.151842756201
-333.009,791.847,9,5,-122.15913467744
465.624,-722.346,9,4,-122.166925029831
672.516,-535.147,9,1,-122.167741927656
-660.62,549.824,9,2,-122.168495952542
168.682,-842.794,9,2,-122.168844499976
716.416,475.035,9,2,-122.1706345466
522.738,682.635,9,2,-122.174513918257
-576.065,638.583,9,7,-122.179064213071
-411.371,755.35,9,3,-122.180688517164
-562.091,651.293,9,7,-122.184720768425
621.242,595.208,9,5,-122.185706179931
803.703,308.458,9,5,-122.19575484443
374.397,775.235,9,7,-122.19664966703
-150.42,-847.695,9,2,-122.197231986739
818.65,-266.571,9,6,-122.197635574737
668.523,542.662,9,2,-122.199447460923
-11.5287,-860.993,9,3,-122.19987111399
-857.806,78.8576,9,1,-122.206875251852
-848.184,-151.459,9,6,-122.210402263194
-286.37,-812.753,9,7,-122.212927023936
-116.797,-853.885,9,3,-122.215067161411
-18.194,-862.18,9,4,-122.225696481585
507.642,697.317,9,4,-122.228752975227
-799.708,323.688,9,5,-122.232835324186
829.262,-239.035,9,1,-122.238648862394
285.996,-814.468,9,6,-122.242534080353
399.491,-765.328,9,4,-122.244462784929
-401.928,764.169,9,3,-122.24653171017
-798.578,328.396,9,2,-122.247337732491
-612.684,608.596,9,6,-122.249630498874
-255.228,825.437,9,2,-122.257842050191
736.44,452.329,9,6,-122.263083536648
-152.916,-850.668,9,8,-122.26392886327
286.933,815.596,9,8,-122.269740089173
-863.617,41.9217,9,3,-122.270476665387
-664.509,553.664,9,1,-122.276468270294
836.866,218.617,9,7,-122.276720378324
854.999,130.854,9,1,-122.276812267243
-859.839,-96.02,9,5,-122.281344840796
237.603,832.125,9,4,-122.285274532847
-598.815,-624.93,9,8,-122.287896572835
320.32,-804.075,9,2,-122.288176767065
-282.343,818.319,9,1,-122.290710079534
-433.957,-749.448,9,4,-122.297864189096
861.702,88.4155,9,3,-122.301927717457
794.247,345.966,9,8,-122.303899133664
506.8,-702.809,9,5,-122.306927567113
-687.809,527.238,9,1,-122.31005187773
-690.284,-524.716,9,4,-122.318670462291
-454,738.726,9,7,-122.318820884542
-526.034,-689.407,9,6,-122.320658749542
830.705,248.858,9,2,-122.320742177345
778.568,382.5,9,6,-122.326120648771
-846.876,188.147,9,2,-122.327526667333
-375.029,782.287,9,4,-122.327770976227
-856.166,-143.834,9,5,-122.340126337961
832.488,246.635,9,3,-122.341903235044
704.695,507.343,9,8,-122.343340813841
-328.136,804.145,9,4,-122.34708616566
314.957,-809.441,9,2,-122.347882768446
331.699,802.891,9,1,-122.350890518511
-618.481,610.097,9,7,-122.35178429544
-234.757,837.144,9,6,-122.365180657205
808.612,-319.937,9,8,-122.368482995369
628.722,-600.843,9,7,-122.369507082797
-366.486,788.983,9,5,-122.375184148148
-707.003,507.396,9,3,-122.380805466893
-810.504,317.417,9,7,-122.384938299219
-489.578,719.846,9,1,-122.387134264797
452.82,743.724,9,1,-122.390589179031
499.745,713.042,9,6,-122.390618435147
406.516,770.147,9,1,-122.392959932325
207.621,845.857,9,2,-122.395201665092
-630.229,601.239,9,5,-122.396287325619
569.584,659.16,9,2,-122.399001175343
640.47,-590.719,9,6,-122.401624543799
581.254,-649.366,9,5,-122.405920712032
-736.412,-466.755,9,7,-122.413012756829
-754.638,436.913,9,6,-122.41535820034
872.468,-9.74684,9,3,-122.425737627911
-870.579,60.5999,9,4,-122.428933713059
-815.899,-309.835,9,6,-122.430153836416
-824.685,286.486,9,2,-122.435659070896
-91.0691,868.364,9,1,-122.437566111454
-355.834,-797.609,9,3,-122.442590623118
-647.903,-585.819,9,6,-122.4444315631
868.46,94.6539,9,2,-122.446895172597
697.936,525.423,9,8,-122.446915001347
327.33,-810.041,9,6,-122.448341444598
-420.304,766.024,9,8,-122.44987389287
235.417,-841.481,9,4,-122.450581758284
-645.156,-589.699,9,7,-122.455727187183
872.525,59.9682,9,6,-122.466069325787
-293.828,-823.841,9,4,-122.467776097821
-871.383,79.7186,9,7,-122.474639911252
-777.738,-401.276,9,6,-122.477266835673
-259.305,835.927,9,3,-122.478541726634
514.343,708.332,9,8,-122.481553351712
-450.503,750.65,9,5,-122.483174776264
865.483,132.066,9,4,-122.483998815375
175.633,-857.833,9,8,-122.486475349218
609.926,628.268,9,6,-122.486542843709
604.223,-633.909,9,5,-122.48872347059
589.961,647.396,9,2,-122.491504122709
-525.047,701.508,9,8,-122.498322368397
-864.4,-145.366,9,6,-122.504230013353
-469.532,740.869,9,2,-122.515665114248
-723.784,-495.474,9,8,-122.515782447079
840.7,-250.251,9,3,-122.516275003839
303.209,823.141,9,4,-122.51732744785
768.999,422.428,9,3,-122.520748024182
64.8819,875.031,9,2,-122.521681740029
789.671,-382.823,9,3,-122.524398981062
672.97,-563.269,9,8,-122.52469738677
877.537,12.6548,9,8,-122.525482273415
-216.137,850.618,9,4,-122.525868898115
502.721,-719.403,9,6,-122.525901406701
876.495,50.1591,9,7,-122.531341079979
-561.676,674.89,9,8,-122.533525284568
583.57,-656.246,9,3,-122.536367118147
836.848,-267.328,9,2,-122.542638599576
870.892,116.177,9,4,-122.544533744485
-656.458,584.517,9,2,-122.551697210611
-749.124,-461.172,9,8,-122.565726725449
-807.321,-350.181,9,4,-122.571552073971
-102.658,874.005,9,1,-122.571877447431
850.771,-225.05,9,8,-122.572267655834
843.944,249.575,9,5,-122.573044572454
-237.619,847.615,9,3,-122.577289780815
743.692,471.315,9,6,-122.580616213138
-607.375,-637.683,9,1,-122.584237052423
-784.961,-399.505,9,6,-122.586704893589
850.202,230.44,9,8,-122.588666879708
-866.279,161.178,9,7,-122.593859966009
790.028,390.582,9,2,-122.596951936697
-70.3151,878.646,9,4,-122.599861856006
182.482,-862.915,9,2,-122.610404863695
783.712,-404.909,9,5,-122.612974046992
-362.4,-804.633,9,5,-122.619696687394
-785.265,402.675,9,1,-122.619918382093
-715.733,-516.612,9,8,-122.62401575242
757.069,454.114,9,1,-122.626333581693
-860.745,-197.434,9,1,-122.631696397099
-499.09,-728.86,9,2,-122.636797992326
-788.865,397.904,9,8,-122.640169378132
-738.937,-485.112,9,2,-122.648114821592
-537.698,701.787,9,1,-122.650987232235
-755.332,-459.486,9,7,-122.651311097381
-468.238,-749.974,9,5,-122.651902337142
-129.302,-874.673,9,7,-122.652601886824
780.141,-416.447,9,8,-122.655621031533
440.186,-768.096,9,2,-122.674041240149
-885.228,33.0576,9,1,-122.684790527503
-794.167,-393.07,9,1,-122.690059144776
607.453,645.595,9,7,-122.696444634442
-756.49,-462.359,9,4,-122.69928250296
-718.39,519.62,9,3,-122.699675560605
-768.942,442.164,9,3,-122.707192485443
502.961,-730.702,9,5,-122.708435412569
-522.672,716.738,9,1,-122.708481360084
-517.481,720.647,9,7,-122.710862421016
850.957,-251.813,9,7,-122.7154111287
-880.192,-114.049,9,2,-122.717662641425
-880.842,-112.13,9,6,-122.725370191024
881.66,107.108,9,7,-122.729062614929
884.556,-83.639,9,3,-122.735977166632
-837.494,-297.014,9,7,-122.737911776818
533.818,710.866,9,7,-122.74525488075
252.053,852.557,9,1,-122.746249769139
618.042,639.633,9,8,-122.754055570376
190.468,-868.97,9,8,-122.757087779371
687.278,-564.885,9,1,-122.757726914601
118.828,881.888,9,3,-122.762050185822
135.938,-879.511,9,7,-122.763908570127
75.8178,-886.901,9,1,-122.767393497944
-794.732,400.953,9,8,-122.767615575047
-872.865,-176.061,9,8,-122.773315329903
-665.41,593.112,9,6,-122.791207991928
249.334,-856.153,9,5,-122.797800359541
-791.786,-410.294,9,3,-122.798884747963
867.826,-206.777,9,5,-122.805465019053
724.655,520.839,9,5,-122.811041415171
796.588,403.899,9,4,-122.824862075213
-645.465,-617.38,9,4,-122.825893411506
466.243,762.222,9,7,-122.832124599035
244.155,859.576,9,1,-122.833384704076
736.314,506.32,9,7,-122.833766708524
432.543,782.126,9,2,-122.836937586092
204.386,870.142,9,1,-122.838073075599
-236.206,862.055,9,1,-122.838195056432
-393.604,802.706,9,4,-122.841713885726
776.85,-442.677,9,1,-122.843829166288
-811.7,-375.762,9,5,-122.850189386942
219.694,-867.183,9,6,-122.852516622658
817.947,362.427,9,6,-122.853785476273
-347.65,-824.377,9,3,-122.854504147809
-860.929,243.724,9,8,-122.85602225635
831.579,-330.47,9,8,-122.857451410137
-17.7896,-894.684,9,2,-122.857898921382
-45.2549,-893.748,9,4,-122.858513803223
881.765,-153.287,9,6,-122.860358316065
-703.589,553.892,9,6,-122.869183035974
-605.686,659.543,9,1,-122.869382174176
233.041,864.867,9,2,-122.8741835474
-577.112,685.705,9,7,-122.884262044042
-618.328,648.983,9,1,-122.887016617935
-715.096,541.022,9,4,-122.892957392399
95.813,-891.701,9,5,-122.895546955759
-897.214,3.08058,9,5,-122.902894225921
120.239,-889.176,9,2,-122.903839100148
-270.901,-855.571,9,7,-122.90699927957
-756.632,-482.713,9,8,-122.908216411683
-868.23,-228.147,9,4,-122.912147655979
347.812,827.888,9,8,-122.917421572984
-376.535,-815.308,9,5,-122.9188421995
-168.862,-882.427,9,6,-122.926109149488
355.745,-825.147,9,1,-122.928547411803
369.59,819.137,9,5,-122.930242649716
194.588,-877.474,9,8,-122.932812967398
531.365,-725.451,9,1,-122.941303493168
870.764,224.67,9,3,-122.942135204163
-584.408,-683.593,9,2,-122.943462005379
-876.631,-202.12,9,4,-122.948768180759
732.407,-524.185,9,3,-122.96834282548
386.909,813.705,9,5,-122.974920406741
-875.738,-211.924,9,6,-122.975071949725
-30.6417,901.018,9,8,-122.985000741953
900.011,61.941,9,8,-122.9963944475
-867.474,-247.942,9,8,-122.997757703434
607.653,667.119,9,4,-123.000944610069
-894.278,-121.769,9,6,-123.003787705682
-563.077,705.498,9,7,-123.006120091108
-809.723,-398.922,9,8,-123.0061934669
-898.673,-84.9476,9,5,-123.006604365515
-738.139,-519.87,9,4,-123.00959098558
-673.217,-601.729,9,4,-123.011529864709
902.068,-44.5177,9,5,-123.015823281748
-786.316,-444.514,9,6,-123.017677975191
-150.611,-891.132,9,4,-123.027251716543
-636.025,642.231,9,8,-123.02922466867
-561.905,-708.175,9,3,-123.031950350217
488.608,-760.654,9,4,-123.032820492845
320.47,-845.77,9,3,-123.040092116465
-407.523,807.478,9,2,-123.040800745613
903.398,-51.0921,9,8,-123.047512676795
-14.653,904.855,9,6,-123.050006874691
784.025,451.978,9,5,-123.050028268042
-884.905,189.744,9,4,-123.0508659656
236.794,873.535,9,5,-123.051650706854
-101.994,899.367,9,6,-123.052996054599
874.033,-235.301,9,2,-123.053376560529
-806.848,-410.639,9,6,-123.056796230767
-122.838,-897.715,9,2,-123.070897674822
-463.144,778.895,9,4,-123.072963424601
538.668,728.824,9,8,-123.07471073934
-343.56,-838.764,9,2,-123.076904187328
878.402,-223.874,9,5,-123.078476865827
687.244,591.147,9,8,-123.078990568629
-680.021,-599.575,9,4,-123.080651847502
644.849,-637.263,9,1,-123.080813695542
864.389,275.407,9,2,-123.092068490976
85.4194,-903.677,9,1,-123.101527707962
-275.017,865.108,9,7,-123.102747907151
-545.925,725.318,9,7,-123.103515678742
-306.327,854.912,9,1,-123.109637535722
726.149,-545.374,9,2,-123.109787889227
477.248,772.85,9,3,-123.113286040017
181.965,890.597,9,7,-123.125827723337
613.65,670.996,9,8,-123.131284922916
-854.613,310.653,9,7,-123.1319740941
-256.748,872.35,9,2,-123.132443611077
801.741,-430.3,9,4,-123.143111281568
91.3971,-905.353,9,5,-123.143841408954
-909.787,-22.6807,9,7,-123.146001373194
-36.0173,909.399,9,3,-123.146796314658
124.567,-901.555,9,2,-123.146946341717
250.252,875.338,9,3,-123.152355393164
-861.026,-295.881,9,3,-123.153063861093
869.619,-269.938,9,3,-123.155046967486
504.234,-759,9,7,-123.167710144584
-347.815,-842.31,9,4,-123.16903297253
432.497,802.508,9,6,-123.175322552611
-448.336,793.966,9,6,-123.178555877915
741.65,530.551,9,1,-123.18001531218
-855.872,-315.113,9,6,-123.182933806997
-549.383,728.22,9,7,-123.186148937719
910.649,-54.9185,9,2,-123.187911529007
845.766,343.451,9,7,-123.19798095137
90.8425,-908.442,9,5,-123.200447714081
-904.854,-122.237,9,7,-123.202328242011
493.326,-768.774,9,8,-123.209311727629
913.28,17.9357,9,3,-123.20949578796
870.595,277.253,9,3,-123.213621565827
-286.947,867.559,9,1,-123.215590969715
913.98,8.54771,9,6,-123.220045267851
-97.1447,-908.849,9,4,-123.22015897942
795.207,451.001,9,1,-123.223354856981
797.057,447.766,9,3,-123.223746079634
733.376,-547.343,9,2,-123.240404301259
694.721,595.696,9,5,-123.241080180079
-495.256,769.585,9,2,-123.241576772528
353.554,844.212,9,8,-123.243155528926
574.539,712.963,9,7,-123.250468457288
-827.788,-391.701,9,3,-123.253030025046
-194.234,895.081,9,4,-123.255416544484
736.067,-545.956,9,8,-123.265251718803
-55.5942,914.899,9,6,-123.267981163794
594.893,697.577,9,3,-123.271851670148
-179.439,-899.22,9,3,-123.274735639141
457.58,794.643,9,8,-123.275162358551
-857.405,-325.381,9,2,-123.276983575042
-893.022,-209.462,9,8,-123.280504339785
-93.7487,912.908,9,8,-123.288903917543
-770.649,-498.433,9,1,-123.29038060829
-529.115,750.309,9,4,-123.296374884844
-707.377,-585.779,9,6,-123.302385921315
-674.367,-624.082,9,8,-123.309778916531
148.647,906.79,9,6,-123.310942204088
826.805,-401.24,9,7,-123.313330632234
-903.934,-168.707,9,7,-123.32302728287
-136.028,-909.56,9,3,-123.325496013152
-919.665,-12.5594,9,4,-123.326895319092
-903.747,171.359,9,5,-123.328724326208
435.778,810.28,9,1,-123.332093795488
-106.372,-913.871,9,6,-123.332286506395
-111.16,913.328,9,8,-123.332784886597
919.328,-41.5666,9,2,-123.336492379211
-270.892,-879.563,9,6,-123.337721388379
-903.797,175.866,9,7,-123.345431128214
492.82,778.255,9,5,-123.353235842275
373.411,842.34,9,1,-123.357466424242
-640.242,662.774,9,7,-123.359547596959
-760.617,-520.307,9,3,-123.360337093541
-788.66,-476.85,9,4,-123.361473727669
-220.486,-894.853,9,1,-123.361527903868
-37.5936,-920.99,9,1,-123.364142530605
449.863,-804.551,9,4,-123.364576973176
874.751,-290.831,9,3,-123.365512147967
877.796,-281.736,9,2,-123.366809811691
582.181,715.454,9,5,-123.375938203128
-906.446,-171.122,9,2,-123.377123508787
275.557,880.43,9,3,-123.378746128567
-922.761,2.72874,9,6,-123.382829058707
628.315,675.829,9,4,-123.383122788869
-313.933,867.979,9,7,-123.387306239463
-526.677,-758.281,9,5,-123.391692849691
586.907,712.843,9,6,-123.393960773639
744.356,-546.934,9,6,-123.399950839663
870.458,310.163,9,2,-123.406915830826
673.834,632.358,9,5,-123.407223482332
616.496,688.454,9,7,-123.408297462471
426.442,-820.01,9,6,-123.410629332843
-827.082,412.773,9,5,-123.412399798336
-771.649,509.277,9,6,-123.415990876881
-726.502,-571.87,9,5,-123.416343551098
-225.715,-896.643,9,2,-123.417097367841
-600.01,703.544,9,5,-123.417799357346
923.232,-57.7595,9,4,-123.424868338662
914.183,-142.767,9,3,-123.429057005457
-24.5204,925.067,9,4,-123.431425686638
330.073,-864.648,9,3,-123.433562834167
-877.541,-294.212,9,4,-123.434307084547
-225.095,898.095,9,3,-123.440325954627
900.376,216.411,9,1,-123.44300118381
-559.597,738.029,9,3,-123.446239290743
-564.041,-734.829,9,4,-123.449031294185
517.774,768.248,9,5,-123.450814285535
-149.81,-914.456,9,6,-123.454577645647
924.758,60.3672,9,1,-123.456057688303
925.946,-51.4554,9,4,-123.468013185371
508.257,776.011,9,8,-123.472927275762
244.661,894.826,9,5,-123.473467706527
653.798,658.188,9,1,-123.474368386508
749.704,-546.475,9,7,-123.474644072968
-858.377,-352.352,9,1,-123.4773446865
-838.79,-396.967,9,8,-123.479214767867
701.481,607.521,9,5,-123.479274062462
916.62,145.147,9,1,-123.480290822966
-336.634,-865.362,9,5,-123.48935664262
90.62,924.318,9,7,-123.493340833199
-386.543,844.779,10,7,-123.498208163889
-197.995,907.76,10,2,-123.499823719191
602.381,-707.856,10,7,-123.506680178429
836.598,-405.096,10,3,-123.507432214977
-928.46,-49.3928,10,1,-123.512166216046
308.24,877.419,10,1,-123.51610455478
-771.496,519.472,10,6,-123.517894807258
